date,temperature_2m,relative_humidity_2m,rain,snowfall,is_day
2025-01-02 09:00:00+00:00,5.412,70.43478,0.0,0.0,1.0
2025-01-02 10:00:00+00:00,9.012,58.74564,0.0,0.0,1.0
2025-01-02 11:00:00+00:00,8.8619995,61.725082,0.0,0.0,1.0
2025-01-02 12:00:00+00:00,8.3619995,67.1106,0.0,0.0,1.0
2025-01-02 13:00:00+00:00,9.061999,62.436573,0.0,0.0,1.0
2025-01-02 14:00:00+00:00,7.7120004,69.15162,0.0,0.0,1.0
2025-01-02 15:00:00+00:00,5.162,79.250725,0.0,0.0,1.0
2025-01-02 16:00:00+00:00,5.362,75.68065,0.0,0.0,0.0
2025-01-02 17:00:00+00:00,4.012,81.68048,0.0,0.0,0.0
2025-01-02 18:00:00+00:00,4.762,84.14615,0.0,0.0,0.0
2025-01-02 19:00:00+00:00,4.4620004,87.77964,0.0,0.0,0.0
2025-01-02 20:00:00+00:00,4.262,89.33335,0.0,0.0,0.0
2025-01-02 21:00:00+00:00,4.262,89.96922,0.0,0.0,0.0
2025-01-02 22:00:00+00:00,4.162,90.28117,0.0,0.0,0.0
2025-01-02 23:00:00+00:00,4.3120003,91.57973,0.0,0.0,0.0
2025-01-03 00:00:00+00:00,2.662,94.80197,0.2,0.0,0.0
2025-01-03 01:00:00+00:00,3.562,92.18392,0.5,0.0,0.0
2025-01-03 02:00:00+00:00,2.362,96.15495,1.0,0.0,0.0
2025-01-03 03:00:00+00:00,1.7119999,97.17565,1.1,0.0,0.0
2025-01-03 04:00:00+00:00,1.362,95.43378,0.4,0.0,0.0
2025-01-03 05:00:00+00:00,1.112,95.42462,0.1,0.0,0.0
2025-01-03 06:00:00+00:00,1.0120001,95.07654,0.1,0.0,0.0
2025-01-03 07:00:00+00:00,0.86200005,93.702385,0.0,0.0,1.0
2025-01-03 08:00:00+00:00,1.312,94.40442,0.0,0.0,1.0
2025-01-03 09:00:00+00:00,2.2619998,93.43621,0.0,0.0,1.0
2025-01-03 10:00:00+00:00,3.062,88.597206,0.0,0.0,1.0
2025-01-03 11:00:00+00:00,3.5119998,82.79784,0.0,0.0,1.0
2025-01-03 12:00:00+00:00,3.812,75.96258,0.1,0.0,1.0
2025-01-03 13:00:00+00:00,2.562,79.43395,0.0,0.0,1.0
2025-01-03 14:00:00+00:00,2.162,78.79519,0.0,0.0,1.0
2025-01-03 15:00:00+00:00,1.5120001,83.45089,0.0,0.0,1.0
2025-01-03 16:00:00+00:00,0.412,89.01166,0.0,0.0,0.0
2025-01-03 17:00:00+00:00,-0.388,90.59571,0.0,0.0,0.0
2025-01-03 18:00:00+00:00,-1.688,90.8359,0.0,0.0,0.0
2025-01-03 19:00:00+00:00,-2.838,91.77871,0.0,0.0,0.0
2025-01-03 20:00:00+00:00,-3.388,91.742455,0.0,0.0,0.0
2025-01-03 21:00:00+00:00,-3.888,91.363106,0.0,0.0,0.0
2025-01-03 22:00:00+00:00,-3.838,90.33538,0.0,0.0,0.0
2025-01-03 23:00:00+00:00,-3.938,89.64547,0.0,0.0,0.0
2025-01-04 00:00:00+00:00,-4.1879997,89.96606,0.0,0.0,0.0
2025-01-04 01:00:00+00:00,-5.0379996,90.24234,0.0,0.0,0.0
2025-01-04 02:00:00+00:00,-5.388,90.21495,0.0,0.0,0.0
2025-01-04 03:00:00+00:00,-5.5379996,88.485756,0.0,0.0,0.0
2025-01-04 04:00:00+00:00,-5.4379997,85.809456,0.0,0.0,0.0
2025-01-04 05:00:00+00:00,-5.888,84.43981,0.0,0.0,0.0
2025-01-04 06:00:00+00:00,-5.838,82.50108,0.0,0.0,0.0
2025-01-04 07:00:00+00:00,-6.0379996,85.41066,0.0,0.0,1.0
2025-01-04 08:00:00+00:00,-2.388,78.67234,0.0,0.0,1.0
2025-01-04 09:00:00+00:00,1.162,64.04309,0.0,0.0,1.0
2025-01-04 10:00:00+00:00,3.462,51.3705,0.0,0.0,1.0
2025-01-04 11:00:00+00:00,4.5620003,41.91224,0.0,0.0,1.0
2025-01-04 12:00:00+00:00,5.012,36.156063,0.0,0.0,1.0
2025-01-04 13:00:00+00:00,3.7619998,50.488235,0.0,0.0,1.0
2025-01-04 14:00:00+00:00,3.062,54.05926,0.0,0.0,1.0
2025-01-04 15:00:00+00:00,0.462,65.347595,0.0,0.0,1.0
2025-01-04 16:00:00+00:00,-1.188,74.240616,0.0,0.0,0.0
2025-01-04 17:00:00+00:00,-1.688,78.18942,0.0,0.0,0.0
2025-01-04 18:00:00+00:00,-2.138,83.93172,0.0,0.0,0.0
2025-01-04 19:00:00+00:00,-2.688,86.110016,0.0,0.0,0.0
2025-01-04 20:00:00+00:00,-3.2380002,86.704666,0.0,0.0,0.0
2025-01-04 21:00:00+00:00,-3.788,87.640816,0.0,0.0,0.0
2025-01-04 22:00:00+00:00,-3.7380002,85.99636,0.0,0.0,0.0
2025-01-04 23:00:00+00:00,-4.288,87.59216,0.0,0.0,0.0
2025-01-05 00:00:00+00:00,-4.5379996,87.56773,0.0,0.0,0.0
2025-01-05 01:00:00+00:00,-1.638,80.89678,0.0,0.0,0.0
2025-01-05 02:00:00+00:00,-1.2379999,77.09065,0.0,0.0,0.0
2025-01-05 03:00:00+00:00,-0.938,75.70174,0.0,0.0,0.0
2025-01-05 04:00:00+00:00,-0.238,71.937035,0.0,0.0,0.0
2025-01-05 05:00:00+00:00,-0.388,72.72587,0.0,0.0,0.0
2025-01-05 06:00:00+00:00,-0.238,72.754745,0.0,0.0,0.0
2025-01-05 07:00:00+00:00,0.562,69.96272,0.0,0.0,1.0
2025-01-05 08:00:00+00:00,1.812,66.64822,0.0,0.0,1.0
2025-01-05 09:00:00+00:00,3.8619998,62.32558,0.0,0.0,1.0
2025-01-05 10:00:00+00:00,5.512,58.71169,0.0,0.0,1.0
2025-01-05 11:00:00+00:00,6.162,58.233173,0.0,0.0,1.0
2025-01-05 12:00:00+00:00,5.912,60.564255,0.0,0.0,1.0
2025-01-05 13:00:00+00:00,5.162,73.23692,0.0,0.0,1.0
2025-01-05 14:00:00+00:00,4.3120003,74.14614,0.0,0.0,1.0
2025-01-05 15:00:00+00:00,3.9620001,76.26386,0.0,0.0,1.0
2025-01-05 16:00:00+00:00,3.462,77.57551,0.0,0.0,0.0
2025-01-05 17:00:00+00:00,3.7120001,77.89721,0.0,0.0,0.0
2025-01-05 18:00:00+00:00,4.0620003,78.80081,0.0,0.0,0.0
2025-01-05 19:00:00+00:00,4.8120003,77.234795,0.0,0.0,0.0
2025-01-05 20:00:00+00:00,3.8619998,81.07486,0.0,0.0,0.0
2025-01-05 21:00:00+00:00,4.3120003,81.42847,0.0,0.0,0.0
2025-01-05 22:00:00+00:00,4.3120003,80.84661,0.0,0.0,0.0
2025-01-05 23:00:00+00:00,4.412,79.99527,0.0,0.0,0.0
2025-01-06 00:00:00+00:00,4.7120004,80.038765,0.0,0.0,0.0
2025-01-06 01:00:00+00:00,5.862,78.79324,0.0,0.0,0.0
2025-01-06 02:00:00+00:00,7.162,74.65456,0.0,0.0,0.0
2025-01-06 03:00:00+00:00,7.4620004,74.44391,0.0,0.0,0.0
2025-01-06 04:00:00+00:00,6.8120003,83.79629,0.0,0.0,0.0
2025-01-06 05:00:00+00:00,6.912,82.35318,0.0,0.0,0.0
2025-01-06 06:00:00+00:00,7.812,79.0866,0.1,0.0,0.0
2025-01-06 07:00:00+00:00,8.561999,77.022026,0.0,0.0,1.0
2025-01-06 08:00:00+00:00,8.762,77.05421,0.0,0.0,1.0
2025-01-06 09:00:00+00:00,9.311999,75.55238,0.0,0.0,1.0
2025-01-06 10:00:00+00:00,10.262,71.88399,0.0,0.0,1.0
2025-01-06 11:00:00+00:00,11.061999,68.156876,0.0,0.0,1.0
2025-01-06 12:00:00+00:00,11.462,66.83678,0.0,0.0,1.0
2025-01-06 13:00:00+00:00,11.462,68.71339,0.0,0.0,1.0
2025-01-06 14:00:00+00:00,11.162,71.31233,0.0,0.0,1.0
2025-01-06 15:00:00+00:00,10.6119995,73.20437,0.0,0.0,1.0
2025-01-06 16:00:00+00:00,10.512,70.940994,0.0,0.0,0.0
2025-01-06 17:00:00+00:00,9.462,74.53483,0.0,0.0,0.0
2025-01-06 18:00:00+00:00,8.912,78.429085,0.0,0.0,0.0
2025-01-06 19:00:00+00:00,8.3619995,83.4004,0.0,0.0,0.0
2025-01-06 20:00:00+00:00,8.311999,84.264656,0.0,0.0,0.0
2025-01-06 21:00:00+00:00,8.162,85.12655,0.0,0.0,0.0
2025-01-06 22:00:00+00:00,8.162,86.01384,0.0,0.0,0.0
2025-01-06 23:00:00+00:00,7.9620004,88.098236,0.0,0.0,0.0
2025-01-07 00:00:00+00:00,7.662,90.226555,0.0,0.0,0.0
2025-01-07 01:00:00+00:00,8.262,89.0391,0.0,0.0,0.0
2025-01-07 02:00:00+00:00,8.3619995,91.524315,0.0,0.0,0.0
2025-01-07 03:00:00+00:00,7.512,93.05784,0.0,0.0,0.0
2025-01-07 04:00:00+00:00,6.662,93.33479,0.0,0.0,0.0
2025-01-07 05:00:00+00:00,5.7120004,93.93846,0.0,0.0,0.0
2025-01-07 06:00:00+00:00,5.512,94.58704,0.0,0.0,0.0
2025-01-07 07:00:00+00:00,5.162,95.904106,0.0,0.0,1.0
2025-01-07 08:00:00+00:00,5.762,94.92756,0.0,0.0,1.0
2025-01-07 09:00:00+00:00,6.9620004,93.02828,0.0,0.0,1.0
2025-01-07 10:00:00+00:00,8.662,87.85848,0.0,0.0,1.0
2025-01-07 11:00:00+00:00,10.912,80.90836,0.0,0.0,1.0
2025-01-07 12:00:00+00:00,11.662,75.94562,0.0,0.0,1.0
2025-01-07 13:00:00+00:00,13.212,68.59982,0.0,0.0,1.0
2025-01-07 14:00:00+00:00,11.8619995,71.69142,0.1,0.0,1.0
2025-01-07 15:00:00+00:00,7.862,87.180954,0.1,0.0,1.0
2025-01-07 16:00:00+00:00,4.912,97.928986,0.6,0.0,0.0
2025-01-07 17:00:00+00:00,4.262,96.551704,1.3,0.0,0.0
2025-01-07 18:00:00+00:00,3.7619998,95.85843,0.6,0.0,0.0
2025-01-07 19:00:00+00:00,3.812,92.85541,0.8,0.0,0.0
2025-01-07 20:00:00+00:00,3.412,94.161995,0.7,0.0,0.0
2025-01-07 21:00:00+00:00,2.962,94.47724,0.5,0.0,0.0
2025-01-07 22:00:00+00:00,2.812,94.13427,0.1,0.0,0.0
2025-01-07 23:00:00+00:00,2.712,93.794014,0.0,0.0,0.0
2025-01-08 00:00:00+00:00,2.312,95.46829,0.0,0.0,0.0
2025-01-08 01:00:00+00:00,3.212,96.522736,0.0,0.0,0.0
2025-01-08 02:00:00+00:00,2.912,96.51439,0.1,0.0,0.0
2025-01-08 03:00:00+00:00,2.862,96.51299,0.1,0.0,0.0
2025-01-08 04:00:00+00:00,2.7619998,96.16723,0.0,0.0,0.0
2025-01-08 05:00:00+00:00,2.912,94.81227,0.0,0.0,0.0
2025-01-08 06:00:00+00:00,2.912,95.83032,0.0,0.0,0.0
2025-01-08 07:00:00+00:00,2.862,96.85678,0.0,0.0,1.0
2025-01-08 08:00:00+00:00,4.3120003,93.87167,0.0,0.0,1.0
2025-01-08 09:00:00+00:00,6.162,89.800156,0.0,0.0,1.0
2025-01-08 10:00:00+00:00,7.9620004,79.10894,0.0,0.0,1.0
2025-01-08 11:00:00+00:00,9.311999,66.37197,0.0,0.0,1.0
2025-01-08 12:00:00+00:00,9.811999,64.86351,0.0,0.0,1.0
2025-01-08 13:00:00+00:00,10.311999,62.07074,0.0,0.0,1.0
2025-01-08 14:00:00+00:00,9.512,67.83225,0.0,0.0,1.0
2025-01-08 15:00:00+00:00,8.262,73.28636,0.0,0.0,1.0
2025-01-08 16:00:00+00:00,6.412,82.28868,0.0,0.0,0.0
2025-01-08 17:00:00+00:00,5.662,84.25168,0.0,0.0,0.0
2025-01-08 18:00:00+00:00,6.162,85.50356,0.0,0.0,0.0
2025-01-08 19:00:00+00:00,6.5620003,83.180374,0.0,0.0,0.0
2025-01-08 20:00:00+00:00,6.162,83.718544,0.0,0.0,0.0
2025-01-08 21:00:00+00:00,7.162,80.10738,0.0,0.0,0.0
2025-01-08 22:00:00+00:00,7.7620006,79.35629,0.0,0.0,0.0
2025-01-08 23:00:00+00:00,8.162,79.69242,0.0,0.0,0.0
2025-01-09 00:00:00+00:00,7.862,83.33971,0.0,0.0,0.0
2025-01-09 01:00:00+00:00,9.262,78.21107,0.0,0.0,0.0
2025-01-09 02:00:00+00:00,9.462,78.78438,0.0,0.0,0.0
2025-01-09 03:00:00+00:00,9.061999,81.494675,0.0,0.0,0.0
2025-01-09 04:00:00+00:00,9.662,81.294495,0.0,0.0,0.0
2025-01-09 05:00:00+00:00,10.662,78.42443,0.0,0.0,0.0
2025-01-09 06:00:00+00:00,10.811999,77.380424,0.0,0.0,0.0
2025-01-09 07:00:00+00:00,10.462,78.394135,0.0,0.0,1.0
2025-01-09 08:00:00+00:00,10.712,77.630295,0.0,0.0,1.0
2025-01-09 09:00:00+00:00,11.412,75.64522,0.0,0.0,1.0
2025-01-09 10:00:00+00:00,11.712,75.43758,0.0,0.0,1.0
2025-01-09 11:00:00+00:00,11.912,75.986916,0.0,0.0,1.0
2025-01-09 12:00:00+00:00,12.012,75.23146,0.0,0.0,1.0
2025-01-09 13:00:00+00:00,10.8619995,84.26879,0.1,0.0,1.0
2025-01-09 14:00:00+00:00,10.561999,85.96749,0.1,0.0,1.0
2025-01-09 15:00:00+00:00,10.162,88.89275,0.2,0.0,1.0
2025-01-09 16:00:00+00:00,9.8619995,89.77715,0.1,0.0,0.0
2025-01-09 17:00:00+00:00,10.412,84.21729,0.0,0.0,0.0
2025-01-09 18:00:00+00:00,10.1119995,83.041306,0.0,0.0,0.0
2025-01-09 19:00:00+00:00,9.962,82.17495,0.0,0.0,0.0
2025-01-09 20:00:00+00:00,10.512,79.755806,0.0,0.0,0.0
2025-01-09 21:00:00+00:00,10.462,79.4761,0.0,0.0,0.0
2025-01-09 22:00:00+00:00,10.762,77.63809,0.0,0.0,0.0
2025-01-09 23:00:00+00:00,9.811999,81.87448,0.0,0.0,0.0
2025-01-10 00:00:00+00:00,7.512,92.10171,0.7,0.0,0.0
2025-01-10 01:00:00+00:00,6.0620003,92.97953,3.7,0.0,0.0
2025-01-10 02:00:00+00:00,5.012,88.453156,0.4,0.0,0.0
2025-01-10 03:00:00+00:00,3.7619998,77.06359,0.8,0.0,0.0
2025-01-10 04:00:00+00:00,2.912,76.36421,0.5,0.21000001,0.0
2025-01-10 05:00:00+00:00,2.612,73.02627,0.3,0.0,0.0
2025-01-10 06:00:00+00:00,2.462,69.57627,0.2,0.0,0.0
2025-01-10 07:00:00+00:00,1.7619998,81.37403,0.1,0.0,1.0
2025-01-10 08:00:00+00:00,1.662,95.788475,0.1,0.0,1.0
2025-01-10 09:00:00+00:00,1.662,90.41787,0.10000001,0.14,1.0
2025-01-10 10:00:00+00:00,2.162,88.51809,0.2,0.0,1.0
2025-01-10 11:00:00+00:00,2.412,89.50224,0.0,0.0,1.0
2025-01-10 12:00:00+00:00,3.612,75.92844,0.0,0.0,1.0
2025-01-10 13:00:00+00:00,2.312,84.15855,0.0,0.0,1.0
2025-01-10 14:00:00+00:00,2.0119998,85.045265,0.0,0.0,1.0
2025-01-10 15:00:00+00:00,1.412,86.54118,0.0,0.0,1.0
2025-01-10 16:00:00+00:00,0.0119999945,88.65106,0.0,0.0,0.0
2025-01-10 17:00:00+00:00,-2.638,90.7666,0.0,0.0,0.0
2025-01-10 18:00:00+00:00,-4.088,94.155846,0.0,0.0,0.0
2025-01-10 19:00:00+00:00,-4.4379997,92.371376,0.0,0.0,0.0
2025-01-10 20:00:00+00:00,-4.338,88.59475,0.0,0.0,0.0
2025-01-10 21:00:00+00:00,-4.138,82.72763,0.0,0.0,0.0
2025-01-10 22:00:00+00:00,-4.138,80.844696,0.0,0.0,0.0
2025-01-10 23:00:00+00:00,-4.838,81.68404,0.0,0.0,0.0
2025-01-11 00:00:00+00:00,-4.888,79.49551,0.0,0.0,0.0
2025-01-11 01:00:00+00:00,-3.688,86.65795,0.0,0.0,0.0
2025-01-11 02:00:00+00:00,-4.088,86.616196,0.0,0.0,0.0
2025-01-11 03:00:00+00:00,-3.538,82.49139,0.0,0.0,0.0
2025-01-11 04:00:00+00:00,-3.538,80.931274,0.0,0.0,0.0
2025-01-11 05:00:00+00:00,-3.538,79.70214,0.0,0.0,0.0
2025-01-11 06:00:00+00:00,-3.7380002,81.52418,0.0,0.0,0.0
2025-01-11 07:00:00+00:00,-3.788,83.40849,0.0,0.0,1.0
2025-01-11 08:00:00+00:00,-1.588,76.16229,0.0,0.0,1.0
2025-01-11 09:00:00+00:00,0.86200005,63.48924,0.0,0.0,1.0
2025-01-11 10:00:00+00:00,2.462,59.698116,0.0,0.0,1.0
2025-01-11 11:00:00+00:00,3.662,53.816254,0.0,0.0,1.0
2025-01-11 12:00:00+00:00,4.3120003,48.57687,0.0,0.0,1.0
2025-01-11 13:00:00+00:00,1.162,66.252884,0.0,0.0,1.0
2025-01-11 14:00:00+00:00,0.162,64.29298,0.0,0.0,1.0
2025-01-11 15:00:00+00:00,-1.588,67.67288,0.0,0.0,1.0
2025-01-11 16:00:00+00:00,-2.888,71.40819,0.0,0.0,0.0
2025-01-11 17:00:00+00:00,-4.238,76.28569,0.0,0.0,0.0
2025-01-11 18:00:00+00:00,-5.238,79.13337,0.0,0.0,0.0
2025-01-11 19:00:00+00:00,-5.838,78.423615,0.0,0.0,0.0
2025-01-11 20:00:00+00:00,-6.1879997,75.64413,0.0,0.0,0.0
2025-01-11 21:00:00+00:00,-6.4379997,74.41453,0.0,0.0,0.0
2025-01-11 22:00:00+00:00,-7.4379997,79.096924,0.0,0.0,0.0
2025-01-11 23:00:00+00:00,-7.588,81.93927,0.0,0.0,0.0
2025-01-12 00:00:00+00:00,-7.5379996,82.270226,0.0,0.0,0.0
2025-01-12 01:00:00+00:00,-4.888,85.87032,0.0,0.0,0.0
2025-01-12 02:00:00+00:00,-5.088,83.24201,0.0,0.0,0.0
2025-01-12 03:00:00+00:00,-4.888,83.58921,0.0,0.0,0.0
2025-01-12 04:00:00+00:00,-5.2879996,86.48984,0.0,0.0,0.0
2025-01-12 05:00:00+00:00,-5.4379997,84.49413,0.0,0.0,0.0
2025-01-12 06:00:00+00:00,-5.488,84.16197,0.0,0.0,0.0
2025-01-12 07:00:00+00:00,-5.338,84.506165,0.0,0.0,1.0
2025-01-12 08:00:00+00:00,-1.938,65.28968,0.0,0.0,1.0
2025-01-12 09:00:00+00:00,1.612,45.783848,0.0,0.0,1.0
2025-01-12 10:00:00+00:00,3.112,42.289062,0.0,0.0,1.0
2025-01-12 11:00:00+00:00,3.412,40.762375,0.0,0.0,1.0
2025-01-12 12:00:00+00:00,3.7619998,40.868866,0.0,0.0,1.0
2025-01-12 13:00:00+00:00,3.462,44.23995,0.0,0.0,1.0
2025-01-12 14:00:00+00:00,3.612,41.786804,0.0,0.0,1.0
2025-01-12 15:00:00+00:00,2.612,45.373123,0.0,0.0,1.0
2025-01-12 16:00:00+00:00,1.5120001,50.035122,0.0,0.0,0.0
2025-01-12 17:00:00+00:00,1.2620001,52.336784,0.0,0.0,0.0
2025-01-12 18:00:00+00:00,-0.538,61.240993,0.0,0.0,0.0
2025-01-12 19:00:00+00:00,-1.588,66.38551,0.0,0.0,0.0
2025-01-12 20:00:00+00:00,-2.138,66.7736,0.0,0.0,0.0
2025-01-12 21:00:00+00:00,-2.588,65.13735,0.0,0.0,0.0
2025-01-12 22:00:00+00:00,-2.538,61.691822,0.0,0.0,0.0
2025-01-12 23:00:00+00:00,-2.338,59.608555,0.0,0.0,0.0
2025-01-13 00:00:00+00:00,-2.038,59.221943,0.0,0.0,0.0
2025-01-13 01:00:00+00:00,-2.438,65.172585,0.0,0.0,0.0
2025-01-13 02:00:00+00:00,-2.238,62.250088,0.0,0.0,0.0
2025-01-13 03:00:00+00:00,-2.538,62.662537,0.0,0.0,0.0
2025-01-13 04:00:00+00:00,-2.688,62.381386,0.0,0.0,0.0
2025-01-13 05:00:00+00:00,-2.438,58.19641,0.0,0.0,0.0
2025-01-13 06:00:00+00:00,-1.9879999,54.120934,0.0,0.0,0.0
2025-01-13 07:00:00+00:00,-1.288,52.63633,0.0,0.0,1.0
2025-01-13 08:00:00+00:00,-0.388,50.662724,0.0,0.0,1.0
2025-01-13 09:00:00+00:00,0.31199998,48.533493,0.0,0.0,1.0
2025-01-13 10:00:00+00:00,1.112,46.902267,0.0,0.0,1.0
2025-01-13 11:00:00+00:00,1.862,47.49203,0.0,0.0,1.0
2025-01-13 12:00:00+00:00,1.7119999,48.943596,0.0,0.0,1.0
2025-01-13 13:00:00+00:00,1.5120001,54.879154,0.0,0.0,1.0
2025-01-13 14:00:00+00:00,1.162,56.92437,0.0,0.0,1.0
2025-01-13 15:00:00+00:00,0.462,61.96176,0.0,0.0,1.0
2025-01-13 16:00:00+00:00,-0.088,66.22,0.0,0.0,0.0
2025-01-13 17:00:00+00:00,-0.388,69.501144,0.0,0.0,0.0
2025-01-13 18:00:00+00:00,-0.538,69.99842,0.0,0.0,0.0
2025-01-13 19:00:00+00:00,-0.888,70.9961,0.0,0.0,0.0
2025-01-13 20:00:00+00:00,-1.438,73.91345,0.0,0.0,0.0
2025-01-13 21:00:00+00:00,-1.288,72.55174,0.0,0.0,0.0
2025-01-13 22:00:00+00:00,-1.7379999,74.42138,0.0,0.0,0.0
2025-01-13 23:00:00+00:00,-2.638,78.63281,0.0,0.0,0.0
2025-01-14 00:00:00+00:00,-3.438,81.56609,0.0,0.0,0.0
2025-01-14 01:00:00+00:00,-2.4880002,75.14002,0.0,0.0,0.0
2025-01-14 02:00:00+00:00,-2.388,74.58607,0.0,0.0,0.0
2025-01-14 03:00:00+00:00,-2.538,76.87193,0.0,0.0,0.0
2025-01-14 04:00:00+00:00,-3.088,81.30482,0.0,0.0,0.0
2025-01-14 05:00:00+00:00,-3.638,84.06593,0.0,0.0,0.0
2025-01-14 06:00:00+00:00,-4.5379996,88.23923,0.0,0.0,0.0
2025-01-14 07:00:00+00:00,-4.7879996,88.21597,0.0,0.0,1.0
2025-01-14 08:00:00+00:00,-2.588,83.24475,0.0,0.0,1.0
2025-01-14 09:00:00+00:00,-0.488,67.400406,0.0,0.0,1.0
2025-01-14 10:00:00+00:00,0.612,62.71041,0.0,0.0,1.0
2025-01-14 11:00:00+00:00,1.5120001,59.908348,0.0,0.0,1.0
2025-01-14 12:00:00+00:00,2.112,57.83132,0.0,0.0,1.0
2025-01-14 13:00:00+00:00,2.162,60.756893,0.0,0.0,1.0
2025-01-14 14:00:00+00:00,1.862,62.54048,0.0,0.0,1.0
2025-01-14 15:00:00+00:00,-0.037999988,73.06726,0.0,0.0,1.0
2025-01-14 16:00:00+00:00,-1.7880001,76.12764,0.0,0.0,0.0
2025-01-14 17:00:00+00:00,-2.338,78.979485,0.0,0.0,0.0
2025-01-14 18:00:00+00:00,-2.938,81.32596,0.0,0.0,0.0
2025-01-14 19:00:00+00:00,-3.538,82.806595,0.0,0.0,0.0
2025-01-14 20:00:00+00:00,-3.688,83.73996,0.0,0.0,0.0
2025-01-14 21:00:00+00:00,-3.338,82.20429,0.0,0.0,0.0
2025-01-14 22:00:00+00:00,-4.138,82.095695,0.0,0.0,0.0
2025-01-14 23:00:00+00:00,-4.288,82.07523,0.0,0.0,0.0
2025-01-15 00:00:00+00:00,-4.4379997,79.872246,0.0,0.0,0.0
2025-01-15 01:00:00+00:00,-3.538,82.17723,0.0,0.0,0.0
2025-01-15 02:00:00+00:00,-3.7380002,80.284996,0.0,0.0,0.0
2025-01-15 03:00:00+00:00,-3.138,75.311386,0.0,0.0,0.0
2025-01-15 04:00:00+00:00,-3.538,73.5176,0.0,0.0,0.0
2025-01-15 05:00:00+00:00,-2.238,69.641945,0.0,0.0,0.0
2025-01-15 06:00:00+00:00,-1.9879999,70.77183,0.0,0.07,0.0
2025-01-15 07:00:00+00:00,-1.888,76.98167,0.0,0.28,1.0
2025-01-15 08:00:00+00:00,-1.038,75.97023,0.0,0.14,1.0
2025-01-15 09:00:00+00:00,-0.188,73.59007,0.0,0.0,1.0
2025-01-15 10:00:00+00:00,-0.138,75.84154,0.0,0.0,1.0
2025-01-15 11:00:00+00:00,0.412,75.37271,0.0,0.0,1.0
2025-01-15 12:00:00+00:00,0.86200005,74.33758,0.0,0.0,1.0
2025-01-15 13:00:00+00:00,1.2119999,73.30377,0.0,0.0,1.0
2025-01-15 14:00:00+00:00,0.71199995,76.27184,0.0,0.0,1.0
2025-01-15 15:00:00+00:00,0.062000006,80.837006,0.0,0.0,1.0
2025-01-15 16:00:00+00:00,-0.288,83.84497,0.0,0.0,0.0
2025-01-15 17:00:00+00:00,-0.288,84.156334,0.0,0.0,0.0
2025-01-15 18:00:00+00:00,0.0119999945,82.95552,0.0,0.07,0.0
2025-01-15 19:00:00+00:00,0.162,83.28211,0.0,0.07,0.0
2025-01-15 20:00:00+00:00,0.31199998,83.91813,0.0,0.07,0.0
2025-01-15 21:00:00+00:00,0.562,83.02584,0.1,0.0,0.0
2025-01-15 22:00:00+00:00,0.662,84.58028,0.0,0.0,0.0
2025-01-15 23:00:00+00:00,0.562,86.13671,0.1,0.0,0.0
2025-01-16 00:00:00+00:00,0.662,87.740036,0.20000002,0.07,0.0
2025-01-16 01:00:00+00:00,0.31199998,96.79159,0.3,0.07,0.0
2025-01-16 02:00:00+00:00,0.412,97.4986,0.2,0.0,0.0
2025-01-16 03:00:00+00:00,0.562,97.14929,0.1,0.0,0.0
2025-01-16 04:00:00+00:00,0.762,96.80322,0.1,0.0,0.0
2025-01-16 05:00:00+00:00,0.71199995,97.85774,0.0,0.0,0.0
2025-01-16 06:00:00+00:00,0.512,98.20902,0.1,0.0,0.0
2025-01-16 07:00:00+00:00,0.362,98.20683,0.0,0.0,1.0
2025-01-16 08:00:00+00:00,0.71199995,98.21194,0.0,0.0,1.0
2025-01-16 09:00:00+00:00,0.812,98.56843,0.0,0.0,1.0
2025-01-16 10:00:00+00:00,0.762,98.56784,0.1,0.0,1.0
2025-01-16 11:00:00+00:00,0.71199995,98.21194,0.1,0.0,1.0
2025-01-16 12:00:00+00:00,1.0120001,94.39103,0.0,0.0,1.0
2025-01-16 13:00:00+00:00,1.562,92.72801,0.1,0.0,1.0
2025-01-16 14:00:00+00:00,1.362,96.47079,0.1,0.0,1.0
2025-01-16 15:00:00+00:00,1.0120001,97.51074,0.1,0.0,1.0
2025-01-16 16:00:00+00:00,0.86200005,96.10839,0.1,0.0,0.0
2025-01-16 17:00:00+00:00,0.662,97.503654,0.1,0.0,0.0
2025-01-16 18:00:00+00:00,0.562,98.20974,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,0.412,98.92109,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,0.412,98.92109,0.0,0.0,0.0
2025-01-16 21:00:00+00:00,0.362,98.56317,0.0,0.0,0.0
2025-01-16 22:00:00+00:00,0.31199998,98.562584,0.0,0.0,0.0
2025-01-16 23:00:00+00:00,0.21200001,98.56141,0.0,0.0,0.0
2025-01-17 00:00:00+00:00,0.11199999,97.13887,0.0,0.0,0.0
2025-01-17 01:00:00+00:00,-0.338,97.83935,0.0,0.0,0.0
2025-01-17 02:00:00+00:00,-0.138,97.13306,0.0,0.0,0.0
2025-01-17 03:00:00+00:00,-0.188,96.77856,0.0,0.0,0.0
2025-01-17 04:00:00+00:00,-0.338,97.128395,0.0,0.0,0.0
2025-01-17 05:00:00+00:00,-0.788,97.831406,0.0,0.0,0.0
2025-01-17 06:00:00+00:00,-0.938,97.470955,0.0,0.0,0.0
